image_name,decision
India_009268.jpg,segmentation_cleaned
India_009272.jpg,segmentation_original
India_009279.jpg,nothing
India_009303.jpg,nothing
India_009318.jpg,segmentation_original
India_009329.jpg,nothing
India_009339.jpg,nothing
India_009377.jpg,segmentation_original
India_009380.jpg,segmentation_cleaned
India_009392.jpg,detection
India_009397.jpg,nothing
India_009430.jpg,nothing
India_009434.jpg,nothing
India_009435.jpg,nothing
India_009436.jpg,nothing
India_009455.jpg,nothing
India_009478.jpg,segmentation_original
India_009510.jpg,segmentation_cleaned
India_009517.jpg,segmentation_cleaned
India_009528.jpg,nothing
India_009536.jpg,nothing
India_009544.jpg,segmentation_cleaned
India_009553.jpg,segmentation_original
India_009573.jpg,nothing
India_009581.jpg,segmentation_original
India_009593.jpg,segmentation_original
India_009603.jpg,nothing
India_009619.jpg,segmentation_cleaned
India_009630.jpg,segmentation_original
India_009633.jpg,segmentation_original
India_009667.jpg,nothing
India_009678.jpg,nothing
India_009688.jpg,segmentation_original
India_009742.jpg,segmentation_original
India_009748.jpg,nothing
India_009763.jpg,nothing
India_009765.jpg,segmentation_original
India_009826.jpg,nothing
India_009832.jpg,segmentation_cleaned
India_009836.jpg,nothing
India_009869.jpg,nothing
India_009881.jpg,nothing
India_009890.jpg,nothing
Japan_000000.jpg,nothing
Japan_000013.jpg,segmentation_cleaned
Japan_000023.jpg,segmentation_original
Japan_000087.jpg,nothing
Japan_000129.jpg,detection
Japan_000166.jpg,nothing
Japan_000172.jpg,segmentation_cleaned
Japan_000187.jpg,segmentation_original
Japan_000270.jpg,segmentation_original
Japan_000290.jpg,segmentation_cleaned
Japan_000302.jpg,segmentation_original
Japan_000341.jpg,segmentation_original
Japan_000363.jpg,segmentation_original
Japan_000369.jpg,detection
Japan_000389.jpg,segmentation_cleaned
Japan_000413.jpg,segmentation_original
Japan_000423.jpg,segmentation_original
Japan_000425.jpg,segmentation_original
Japan_000446.jpg,segmentation_original
Japan_000526.jpg,segmentation_cleaned
Japan_000552.jpg,segmentation_original
Japan_000566.jpg,segmentation_cleaned
Japan_000574.jpg,segmentation_original
Japan_000578.jpg,segmentation_original
Japan_000598.jpg,segmentation_cleaned
Japan_000605.jpg,nothing
Japan_000616.jpg,nothing
Japan_000623.jpg,segmentation_original
Japan_000644.jpg,segmentation_original
Japan_000662.jpg,detection
Japan_000666.jpg,nothing
Japan_000683.jpg,segmentation_original
Japan_000727.jpg,segmentation_original
Japan_000743.jpg,segmentation_cleaned
Japan_000788.jpg,segmentation_original
Japan_000790.jpg,segmentation_original
Japan_000800.jpg,segmentation_original
Japan_000802.jpg,segmentation_cleaned
Japan_000809.jpg,segmentation_original
Japan_000825.jpg,segmentation_original
Japan_000836.jpg,segmentation_original
Japan_000840.jpg,segmentation_original
Japan_000874.jpg,segmentation_original
Japan_000881.jpg,segmentation_original
Japan_000902.jpg,segmentation_original
Japan_000924.jpg,segmentation_cleaned
Japan_000934.jpg,segmentation_original
Japan_000950.jpg,segmentation_cleaned
Japan_000958.jpg,segmentation_original
Japan_000987.jpg,segmentation_cleaned
Japan_000994.jpg,nothing
Japan_001009.jpg,segmentation_original
Japan_001027.jpg,segmentation_original
Japan_001077.jpg,segmentation_cleaned
Japan_001098.jpg,segmentation_original
Japan_001117.jpg,segmentation_original
Japan_001131.jpg,nothing
Japan_001166.jpg,segmentation_original
Japan_001175.jpg,segmentation_cleaned
Japan_001180.jpg,segmentation_original
Japan_001208.jpg,segmentation_original
Japan_001215.jpg,nothing
Japan_001228.jpg,segmentation_original
Japan_001241.jpg,segmentation_original
Japan_001247.jpg,segmentation_original
Japan_001257.jpg,segmentation_original
Japan_001301.jpg,nothing
Japan_001303.jpg,segmentation_cleaned
Japan_001319.jpg,segmentation_cleaned
Japan_001338.jpg,segmentation_original
Japan_001362.jpg,segmentation_cleaned
Japan_001420.jpg,segmentation_original
Japan_001435.jpg,segmentation_original
Japan_001469.jpg,segmentation_original
Japan_001471.jpg,segmentation_cleaned
Japan_001477.jpg,segmentation_original
Japan_001503.jpg,segmentation_cleaned
Japan_001526.jpg,segmentation_original
Japan_001541.jpg,segmentation_original
Japan_001546.jpg,segmentation_original
Japan_001566.jpg,segmentation_original
Japan_001611.jpg,segmentation_original
Japan_001613.jpg,segmentation_cleaned
Japan_001637.jpg,segmentation_original
Japan_001638.jpg,segmentation_cleaned
Japan_001647.jpg,segmentation_original
Japan_001649.jpg,segmentation_original
Japan_001660.jpg,segmentation_cleaned
Japan_001667.jpg,segmentation_original
Japan_001678.jpg,segmentation_original
Japan_001680.jpg,segmentation_original
Japan_001685.jpg,nothing
Japan_001710.jpg,segmentation_original
Japan_001724.jpg,segmentation_cleaned
Japan_001725.jpg,segmentation_original
Japan_001749.jpg,segmentation_original
Japan_001765.jpg,segmentation_original
Japan_001802.jpg,nothing
Japan_001814.jpg,segmentation_original
Japan_001859.jpg,segmentation_cleaned
Japan_001861.jpg,segmentation_original
Japan_001867.jpg,segmentation_cleaned
Japan_001888.jpg,segmentation_cleaned
Japan_001898.jpg,segmentation_original
Japan_001909.jpg,segmentation_cleaned
Japan_001921.jpg,nothing
Japan_001984.jpg,segmentation_cleaned
Japan_002003.jpg,segmentation_original
Japan_002074.jpg,nothing
Japan_002120.jpg,segmentation_original
Japan_002124.jpg,segmentation_cleaned
Japan_002153.jpg,segmentation_cleaned
Japan_002154.jpg,segmentation_cleaned
Japan_002208.jpg,segmentation_original
Japan_002222.jpg,segmentation_original
Japan_002239.jpg,segmentation_original
Japan_002240.jpg,segmentation_cleaned
Japan_002295.jpg,segmentation_original
Japan_002319.jpg,segmentation_cleaned
Japan_002358.jpg,segmentation_original
Japan_002362.jpg,segmentation_cleaned
Japan_002365.jpg,segmentation_cleaned
Japan_002377.jpg,segmentation_cleaned
Japan_002396.jpg,segmentation_cleaned
Japan_002420.jpg,segmentation_original
Japan_002438.jpg,nothing
Japan_002453.jpg,nothing
Japan_002496.jpg,segmentation_original
Japan_002498.jpg,nothing
Japan_002510.jpg,segmentation_original
Japan_002546.jpg,segmentation_original
Japan_002554.jpg,segmentation_original
Japan_002606.jpg,segmentation_cleaned
Japan_002614.jpg,segmentation_cleaned
Japan_002615.jpg,segmentation_cleaned
Japan_002622.jpg,segmentation_original
Japan_002623.jpg,nothing
Japan_002634.jpg,segmentation_cleaned
Japan_002665.jpg,segmentation_original
Japan_002688.jpg,segmentation_original
Japan_002689.jpg,segmentation_cleaned
Japan_002690.jpg,nothing
Japan_002705.jpg,segmentation_cleaned
Japan_002727.jpg,segmentation_original
Japan_002772.jpg,segmentation_original
Japan_002785.jpg,segmentation_original
Japan_002793.jpg,segmentation_original
Japan_002795.jpg,segmentation_cleaned
Japan_002816.jpg,segmentation_original
Japan_002836.jpg,nothing
Japan_002867.jpg,segmentation_original
Japan_002873.jpg,nothing
Japan_002902.jpg,segmentation_original
Japan_002917.jpg,segmentation_original
Japan_002962.jpg,segmentation_original
Japan_002996.jpg,segmentation_cleaned
Japan_003004.jpg,nothing
Japan_003038.jpg,segmentation_original
Japan_003042.jpg,segmentation_original
Japan_003046.jpg,segmentation_cleaned
Japan_003074.jpg,nothing
Japan_003122.jpg,segmentation_original
Japan_003124.jpg,nothing
Japan_003153.jpg,segmentation_cleaned
Japan_003169.jpg,segmentation_original
Japan_003199.jpg,nothing
Japan_003222.jpg,nothing
Japan_003224.jpg,segmentation_original
Japan_003255.jpg,nothing
Japan_003303.jpg,segmentation_original
Japan_003333.jpg,segmentation_cleaned
Japan_003337.jpg,segmentation_original
Japan_003350.jpg,segmentation_cleaned
Japan_003389.jpg,nothing
Japan_003399.jpg,segmentation_cleaned
Japan_003451.jpg,segmentation_cleaned
Japan_003462.jpg,nothing
Japan_003469.jpg,segmentation_original
Japan_003471.jpg,segmentation_cleaned
Japan_003472.jpg,segmentation_original
Japan_003520.jpg,segmentation_cleaned
Japan_003523.jpg,segmentation_original
Japan_003548.jpg,segmentation_cleaned
Japan_003553.jpg,nothing
Japan_003585.jpg,nothing
Japan_003594.jpg,segmentation_cleaned
Japan_003605.jpg,segmentation_cleaned
Japan_003627.jpg,segmentation_original
Japan_003649.jpg,segmentation_original
Japan_003662.jpg,segmentation_original
Japan_003670.jpg,segmentation_original
Japan_003682.jpg,segmentation_cleaned
Japan_003690.jpg,segmentation_original
Japan_003770.jpg,nothing
Japan_003796.jpg,nothing
Japan_003800.jpg,segmentation_original
Japan_003815.jpg,segmentation_cleaned
Japan_003844.jpg,nothing
Japan_003858.jpg,segmentation_original
Japan_003865.jpg,segmentation_original
Japan_003881.jpg,segmentation_original
Japan_003911.jpg,segmentation_cleaned
Japan_003912.jpg,segmentation_cleaned
Japan_003917.jpg,segmentation_cleaned
Japan_003933.jpg,segmentation_cleaned
Japan_003956.jpg,segmentation_cleaned
Japan_003973.jpg,segmentation_original
Japan_003975.jpg,segmentation_original
Japan_003979.jpg,segmentation_original
Japan_004007.jpg,segmentation_original
Japan_004023.jpg,segmentation_original
Japan_004042.jpg,segmentation_cleaned
Japan_004056.jpg,segmentation_original
Japan_004062.jpg,segmentation_original
Japan_004075.jpg,segmentation_cleaned
Japan_004077.jpg,segmentation_cleaned
Japan_004081.jpg,segmentation_cleaned
Japan_004090.jpg,segmentation_original
Japan_004100.jpg,segmentation_original
Japan_004129.jpg,segmentation_original
Japan_004136.jpg,segmentation_cleaned
Japan_004173.jpg,segmentation_cleaned
Japan_004175.jpg,segmentation_cleaned
Japan_004179.jpg,segmentation_original
Japan_004195.jpg,segmentation_original
Japan_004209.jpg,segmentation_original
Japan_004217.jpg,segmentation_original
Japan_004218.jpg,segmentation_cleaned
Japan_004234.jpg,segmentation_original
Japan_004361.jpg,segmentation_original
Japan_004378.jpg,nothing
Japan_004423.jpg,segmentation_cleaned
Japan_004426.jpg,segmentation_cleaned
Japan_004440.jpg,nothing
Japan_004463.jpg,segmentation_original
Japan_004476.jpg,nothing
Japan_004481.jpg,nothing
Japan_004514.jpg,nothing
Japan_004563.jpg,segmentation_original
Japan_004586.jpg,segmentation_original
Japan_004604.jpg,segmentation_original
Japan_004623.jpg,segmentation_original
Japan_004646.jpg,segmentation_cleaned
Japan_004676.jpg,segmentation_cleaned
Japan_004689.jpg,segmentation_original
Japan_004716.jpg,segmentation_original
Japan_004720.jpg,segmentation_cleaned
Japan_004743.jpg,segmentation_original
Japan_004794.jpg,segmentation_original
Japan_004835.jpg,segmentation_cleaned
Japan_004853.jpg,segmentation_cleaned
Japan_004889.jpg,segmentation_cleaned
Japan_004905.jpg,segmentation_original
Japan_004908.jpg,segmentation_cleaned
Japan_004930.jpg,segmentation_original
Japan_004958.jpg,segmentation_original
Japan_004970.jpg,segmentation_original
Japan_004994.jpg,nothing
Japan_005013.jpg,segmentation_original
Japan_005047.jpg,nothing
Japan_005054.jpg,segmentation_original
Japan_005071.jpg,nothing
Japan_005088.jpg,segmentation_original
Japan_005099.jpg,segmentation_cleaned
Japan_005102.jpg,nothing
Japan_005134.jpg,nothing
Japan_005240.jpg,nothing
Japan_005264.jpg,nothing
Japan_005304.jpg,segmentation_original
Japan_005313.jpg,segmentation_original
Japan_005327.jpg,segmentation_original
Japan_005364.jpg,segmentation_original
Japan_005395.jpg,segmentation_cleaned
Japan_005403.jpg,segmentation_original
Japan_005410.jpg,segmentation_cleaned
Japan_005414.jpg,segmentation_original
Japan_005438.jpg,segmentation_original
Japan_005464.jpg,nothing
Japan_005510.jpg,segmentation_cleaned
Japan_005517.jpg,segmentation_original
Japan_005519.jpg,segmentation_original
Japan_005534.jpg,segmentation_cleaned
Japan_005536.jpg,segmentation_original
Japan_005566.jpg,segmentation_original
Japan_005582.jpg,segmentation_original
Japan_005587.jpg,segmentation_original
Japan_005599.jpg,segmentation_cleaned
Japan_005602.jpg,segmentation_original
Japan_005604.jpg,nothing
Japan_005622.jpg,segmentation_cleaned
Japan_005654.jpg,segmentation_original
Japan_005660.jpg,nothing
Japan_005666.jpg,segmentation_original
Japan_005687.jpg,segmentation_original
Japan_005696.jpg,segmentation_cleaned
Japan_005706.jpg,segmentation_original
Japan_005741.jpg,segmentation_cleaned
Japan_005762.jpg,nothing
Japan_005774.jpg,segmentation_cleaned
Japan_005804.jpg,segmentation_original
Japan_005828.jpg,segmentation_original
Japan_005838.jpg,segmentation_original
Japan_005869.jpg,nothing
Japan_005871.jpg,segmentation_original
Japan_005876.jpg,segmentation_original
Japan_005887.jpg,detection
Japan_005911.jpg,segmentation_cleaned
Japan_005968.jpg,nothing
Japan_005981.jpg,segmentation_original
Japan_005982.jpg,segmentation_original
Japan_005999.jpg,segmentation_original
Japan_006011.jpg,segmentation_cleaned
Japan_006035.jpg,segmentation_original
Japan_006086.jpg,segmentation_original
Japan_006103.jpg,nothing
Japan_006104.jpg,segmentation_cleaned
Japan_006133.jpg,nothing
Japan_006174.jpg,nothing
Japan_006175.jpg,nothing
Japan_006182.jpg,segmentation_original
Japan_006216.jpg,nothing
Japan_006227.jpg,segmentation_original
Japan_006243.jpg,segmentation_original
Japan_006260.jpg,segmentation_original
Japan_006262.jpg,segmentation_original
Japan_006272.jpg,segmentation_original
Japan_006287.jpg,segmentation_cleaned
Japan_006300.jpg,segmentation_cleaned
Japan_006318.jpg,segmentation_cleaned
Japan_006324.jpg,segmentation_original
Japan_006331.jpg,segmentation_original
Japan_006345.jpg,segmentation_cleaned
Japan_006354.jpg,segmentation_cleaned
Japan_006377.jpg,segmentation_original
Japan_006381.jpg,segmentation_original
Japan_006405.jpg,segmentation_original
Japan_006427.jpg,segmentation_original
Japan_006437.jpg,segmentation_cleaned
Japan_006439.jpg,segmentation_original
Japan_006466.jpg,nothing
Japan_006478.jpg,segmentation_original
Japan_006488.jpg,segmentation_original
Japan_006494.jpg,segmentation_cleaned
Japan_006509.jpg,segmentation_original
Japan_006544.jpg,segmentation_original
Japan_006545.jpg,segmentation_original
Japan_006567.jpg,segmentation_original
Japan_006610.jpg,segmentation_original
Japan_006628.jpg,segmentation_original
Japan_006675.jpg,segmentation_original
Japan_006678.jpg,segmentation_cleaned
Japan_006700.jpg,segmentation_cleaned
Japan_006713.jpg,segmentation_cleaned
Japan_006731.jpg,segmentation_cleaned
Japan_006732.jpg,segmentation_cleaned
Japan_006737.jpg,segmentation_original
Japan_006784.jpg,segmentation_original
Japan_006800.jpg,segmentation_original
Japan_006816.jpg,segmentation_cleaned
Japan_006824.jpg,segmentation_original
Japan_006861.jpg,segmentation_cleaned
Japan_006891.jpg,segmentation_cleaned
Japan_006954.jpg,segmentation_original
Japan_006959.jpg,nothing
Japan_006967.jpg,segmentation_original
Japan_007052.jpg,segmentation_original
Japan_007059.jpg,segmentation_cleaned
Japan_007062.jpg,segmentation_cleaned
Japan_007090.jpg,nothing
Japan_007114.jpg,segmentation_original
Japan_007121.jpg,segmentation_original
Japan_007129.jpg,segmentation_original
Japan_007142.jpg,segmentation_original
Japan_007148.jpg,segmentation_original
Japan_007160.jpg,segmentation_original
Japan_007162.jpg,nothing
Japan_007173.jpg,segmentation_original
Japan_007232.jpg,segmentation_original
Japan_007250.jpg,segmentation_original
Japan_007263.jpg,segmentation_original
Japan_007279.jpg,segmentation_original
Japan_007280.jpg,segmentation_original
Japan_007297.jpg,detection
Japan_007298.jpg,segmentation_original
Japan_007308.jpg,segmentation_original
Japan_007338.jpg,segmentation_original
Japan_007351.jpg,nothing
Japan_007357.jpg,segmentation_original
Japan_007364.jpg,segmentation_original
Japan_007371.jpg,segmentation_original
Japan_007381.jpg,segmentation_original
Japan_007391.jpg,segmentation_cleaned
Japan_007409.jpg,segmentation_original
Japan_007422.jpg,segmentation_original
Japan_007445.jpg,segmentation_original
Japan_007455.jpg,segmentation_cleaned
Japan_007473.jpg,segmentation_cleaned
Japan_007486.jpg,segmentation_cleaned
Japan_007506.jpg,segmentation_original
Japan_007552.jpg,nothing
Japan_007563.jpg,segmentation_original
Japan_007579.jpg,segmentation_original
Japan_007614.jpg,segmentation_original
Japan_007633.jpg,segmentation_original
Japan_007655.jpg,segmentation_original
Japan_007665.jpg,segmentation_original
Japan_007680.jpg,segmentation_original
Japan_007714.jpg,segmentation_original
Japan_007745.jpg,nothing
Japan_007749.jpg,segmentation_cleaned
Japan_007758.jpg,nothing
Japan_007760.jpg,segmentation_cleaned
Japan_007787.jpg,segmentation_original
Japan_007821.jpg,nothing
Japan_007829.jpg,segmentation_original
Japan_007841.jpg,segmentation_cleaned
Japan_007844.jpg,segmentation_cleaned
Japan_007857.jpg,nothing
Japan_007873.jpg,segmentation_original
Japan_007905.jpg,nothing
Japan_007926.jpg,segmentation_original
Japan_007960.jpg,segmentation_original
Japan_007971.jpg,nothing
Japan_007992.jpg,detection
Japan_007994.jpg,segmentation_cleaned
Japan_008026.jpg,segmentation_original
Japan_008052.jpg,segmentation_cleaned
Japan_008087.jpg,segmentation_original
Japan_008143.jpg,segmentation_original
Japan_008144.jpg,segmentation_original
Japan_008145.jpg,segmentation_original
Japan_008149.jpg,segmentation_cleaned
Japan_008155.jpg,detection
Japan_008159.jpg,segmentation_original
Japan_008196.jpg,segmentation_cleaned
Japan_008204.jpg,nothing
Japan_008220.jpg,segmentation_original
Japan_008224.jpg,nothing
Japan_008242.jpg,segmentation_original
Japan_008287.jpg,segmentation_original
Japan_008301.jpg,nothing
Japan_008313.jpg,segmentation_cleaned
Japan_008372.jpg,nothing
Japan_008410.jpg,nothing
Japan_008425.jpg,segmentation_cleaned
Japan_008439.jpg,nothing
Japan_008463.jpg,segmentation_original
Japan_008495.jpg,segmentation_original
Japan_008525.jpg,nothing
Japan_008546.jpg,segmentation_cleaned
Japan_008623.jpg,segmentation_original
Japan_008630.jpg,segmentation_cleaned
Japan_008640.jpg,segmentation_cleaned
Japan_008698.jpg,nothing
Japan_008712.jpg,nothing
Japan_008714.jpg,segmentation_original
Japan_008721.jpg,segmentation_original
Japan_008722.jpg,segmentation_original
Japan_008752.jpg,segmentation_cleaned
Japan_008766.jpg,segmentation_original
Japan_008804.jpg,segmentation_original
Japan_008813.jpg,segmentation_cleaned
Japan_008816.jpg,segmentation_original
Japan_008843.jpg,segmentation_original
Japan_008874.jpg,segmentation_original
Japan_008908.jpg,segmentation_original
Japan_008944.jpg,segmentation_original
Japan_008946.jpg,segmentation_original
Japan_008954.jpg,segmentation_original
Japan_008959.jpg,segmentation_cleaned
Japan_008968.jpg,segmentation_original
Japan_008988.jpg,segmentation_cleaned
Japan_009033.jpg,nothing
Japan_009049.jpg,nothing
Japan_009072.jpg,segmentation_original
Japan_009085.jpg,segmentation_original
Japan_009139.jpg,detection
Japan_009160.jpg,segmentation_original
Japan_009176.jpg,segmentation_original
Japan_009179.jpg,segmentation_original
Japan_009199.jpg,segmentation_original
Japan_009206.jpg,segmentation_cleaned
Japan_009208.jpg,segmentation_cleaned
Japan_009211.jpg,segmentation_cleaned
Japan_009219.jpg,segmentation_original
Japan_009257.jpg,segmentation_cleaned
Japan_009262.jpg,segmentation_cleaned
Japan_009263.jpg,segmentation_cleaned
Japan_009288.jpg,nothing
Japan_009293.jpg,nothing
Japan_009305.jpg,nothing
Japan_009318.jpg,segmentation_cleaned
Japan_009321.jpg,segmentation_original
Japan_009326.jpg,segmentation_cleaned
Japan_009333.jpg,segmentation_cleaned
Japan_009339.jpg,segmentation_cleaned
Japan_009389.jpg,segmentation_cleaned
Japan_009461.jpg,segmentation_original
Japan_009481.jpg,segmentation_original
Japan_009484.jpg,segmentation_original
Japan_009492.jpg,segmentation_cleaned
Japan_009494.jpg,segmentation_original
Japan_009502.jpg,segmentation_cleaned
Japan_009506.jpg,detection
Japan_009520.jpg,segmentation_cleaned
Japan_009521.jpg,segmentation_cleaned
Japan_009565.jpg,nothing
Japan_009567.jpg,segmentation_original
Japan_009586.jpg,segmentation_original
Japan_009630.jpg,segmentation_cleaned
Japan_009637.jpg,nothing
Japan_009681.jpg,segmentation_cleaned
Japan_009684.jpg,segmentation_original
Japan_009706.jpg,segmentation_cleaned
Japan_009719.jpg,segmentation_original
Japan_009737.jpg,segmentation_original
Japan_009765.jpg,segmentation_original
Japan_009776.jpg,nothing
Japan_009784.jpg,segmentation_original
Japan_009832.jpg,segmentation_cleaned
Japan_009862.jpg,segmentation_cleaned
Japan_009882.jpg,segmentation_original
Japan_009909.jpg,segmentation_original
Japan_009928.jpg,segmentation_original
Japan_009929.jpg,segmentation_original
Japan_009954.jpg,nothing
Japan_009956.jpg,nothing
Japan_009960.jpg,segmentation_original
Japan_009961.jpg,segmentation_cleaned
Japan_010001.jpg,segmentation_original
Japan_010005.jpg,segmentation_original
Japan_010032.jpg,segmentation_cleaned
Japan_010052.jpg,segmentation_original
Japan_010054.jpg,nothing
Japan_010063.jpg,segmentation_cleaned
Japan_010069.jpg,segmentation_cleaned
Japan_010181.jpg,segmentation_cleaned
Japan_010190.jpg,segmentation_cleaned
Japan_010200.jpg,segmentation_original
Japan_010231.jpg,segmentation_cleaned
Japan_010251.jpg,segmentation_cleaned
Japan_010287.jpg,segmentation_original
Japan_010295.jpg,segmentation_original
Japan_010319.jpg,segmentation_original
Japan_010336.jpg,nothing
Japan_010376.jpg,segmentation_original
Japan_010427.jpg,segmentation_original
Japan_010528.jpg,segmentation_cleaned
Japan_010553.jpg,segmentation_original
Japan_010561.jpg,segmentation_original
Japan_010571.jpg,segmentation_cleaned
Japan_010595.jpg,segmentation_cleaned
Japan_010607.jpg,segmentation_original
Japan_010611.jpg,nothing
Japan_010636.jpg,segmentation_cleaned
Japan_010714.jpg,segmentation_original
Japan_010758.jpg,segmentation_original
Japan_010762.jpg,segmentation_cleaned
Japan_010765.jpg,segmentation_cleaned
Japan_010766.jpg,segmentation_original
Japan_010769.jpg,segmentation_original
Japan_010779.jpg,nothing
Japan_010839.jpg,segmentation_original
Japan_010845.jpg,segmentation_original
Japan_010851.jpg,segmentation_original
Japan_010884.jpg,segmentation_original
Japan_010895.jpg,segmentation_original
Japan_010933.jpg,nothing
Japan_010963.jpg,segmentation_original
Japan_010983.jpg,segmentation_original
Japan_011024.jpg,segmentation_cleaned
Japan_011054.jpg,nothing
Japan_011058.jpg,nothing
Japan_011065.jpg,segmentation_original
Japan_011072.jpg,segmentation_original
Japan_011077.jpg,segmentation_original
Japan_011081.jpg,segmentation_original
Japan_011086.jpg,segmentation_original
Japan_011103.jpg,segmentation_original
Japan_011106.jpg,segmentation_original
Japan_011110.jpg,segmentation_original
Japan_011117.jpg,segmentation_cleaned
Japan_011135.jpg,segmentation_cleaned
Japan_011136.jpg,segmentation_original
Japan_011141.jpg,segmentation_original
Japan_011164.jpg,segmentation_original
Japan_011207.jpg,segmentation_cleaned
Japan_011209.jpg,segmentation_original
Japan_011246.jpg,segmentation_original
Japan_011256.jpg,segmentation_original
Japan_011278.jpg,segmentation_original
Japan_011279.jpg,segmentation_original
Japan_011283.jpg,segmentation_original
Japan_011288.jpg,segmentation_original
Japan_011312.jpg,segmentation_original
Japan_011338.jpg,segmentation_original
Japan_011374.jpg,segmentation_original
Japan_011427.jpg,segmentation_original
Japan_011435.jpg,segmentation_original
Japan_011446.jpg,segmentation_original
Japan_011449.jpg,segmentation_original
Japan_011521.jpg,segmentation_original
Japan_011553.jpg,segmentation_original
Japan_011559.jpg,segmentation_original
Japan_011590.jpg,segmentation_cleaned
Japan_011612.jpg,nothing
Japan_011653.jpg,nothing
Japan_011658.jpg,segmentation_cleaned
Japan_011728.jpg,nothing
Japan_011735.jpg,segmentation_original
Japan_011767.jpg,segmentation_cleaned
Japan_011784.jpg,segmentation_original
Japan_011854.jpg,segmentation_cleaned
Japan_011859.jpg,nothing
Japan_011874.jpg,segmentation_original
Japan_011875.jpg,segmentation_original
Japan_011881.jpg,nothing
Japan_011903.jpg,segmentation_original
Japan_011909.jpg,segmentation_original
Japan_011924.jpg,segmentation_original
Japan_011925.jpg,segmentation_cleaned
Japan_011959.jpg,segmentation_original
Japan_011982.jpg,segmentation_original
Japan_012019.jpg,segmentation_cleaned
Japan_012108.jpg,segmentation_original
Japan_012131.jpg,segmentation_original
Japan_012158.jpg,nothing
Japan_012226.jpg,segmentation_cleaned
Japan_012260.jpg,segmentation_original
Japan_012276.jpg,segmentation_original
Japan_012280.jpg,segmentation_original
Japan_012290.jpg,segmentation_cleaned
Japan_012309.jpg,segmentation_original
Japan_012339.jpg,segmentation_original
Japan_012341.jpg,segmentation_cleaned
Japan_012344.jpg,segmentation_cleaned
Japan_012374.jpg,nothing
Japan_012381.jpg,segmentation_original
Japan_012396.jpg,segmentation_original
Japan_012399.jpg,segmentation_original
Japan_012429.jpg,segmentation_original
Japan_012430.jpg,nothing
Japan_012446.jpg,nothing
Japan_012465.jpg,segmentation_cleaned
Japan_012482.jpg,segmentation_original
Japan_012505.jpg,segmentation_cleaned
Japan_012512.jpg,segmentation_original
Japan_012539.jpg,segmentation_original
Japan_012543.jpg,segmentation_original
Japan_012546.jpg,segmentation_original
Japan_012556.jpg,segmentation_original
Japan_012578.jpg,segmentation_original
Japan_012590.jpg,segmentation_original
Japan_012625.jpg,segmentation_original
Japan_012635.jpg,segmentation_original
Japan_012637.jpg,segmentation_cleaned
Japan_012639.jpg,segmentation_original
Japan_012724.jpg,segmentation_cleaned
Japan_012740.jpg,segmentation_original
Japan_012747.jpg,segmentation_cleaned
Japan_012754.jpg,segmentation_cleaned
Japan_012768.jpg,segmentation_original
Japan_012784.jpg,segmentation_cleaned
Japan_012789.jpg,segmentation_cleaned
Japan_012791.jpg,segmentation_original
Japan_012801.jpg,segmentation_original
Japan_012839.jpg,segmentation_original
Japan_012888.jpg,segmentation_original
Japan_012931.jpg,segmentation_original
Japan_012975.jpg,segmentation_original
Japan_012996.jpg,segmentation_original
Japan_013003.jpg,segmentation_original
Japan_013008.jpg,segmentation_original
Japan_013029.jpg,segmentation_original
Japan_013030.jpg,segmentation_original
Japan_013043.jpg,segmentation_original
Japan_013062.jpg,segmentation_original
Japan_013063.jpg,segmentation_cleaned
Japan_013069.jpg,segmentation_cleaned
Japan_013099.jpg,segmentation_cleaned
Japan_013112.jpg,segmentation_original
Japan_013116.jpg,segmentation_original
Japan_013123.jpg,segmentation_original
Norway_000009.jpg,segmentation_cleaned
Norway_000010.jpg,segmentation_original
Norway_000100.jpg,segmentation_original
Norway_000145.jpg,segmentation_original
Norway_000189.jpg,segmentation_original
Norway_000394.jpg,nothing
Norway_000401.jpg,segmentation_original
Norway_000412.jpg,nothing
Norway_000445.jpg,segmentation_original
Norway_000467.jpg,segmentation_original
Norway_000550.jpg,nothing
Norway_000633.jpg,segmentation_cleaned
Norway_000678.jpg,nothing
Norway_000703.jpg,segmentation_original
Norway_000720.jpg,nothing
Norway_000778.jpg,detection
Norway_000865.jpg,segmentation_cleaned
Norway_000994.jpg,segmentation_original
Norway_001031.jpg,nothing
Norway_001060.jpg,segmentation_original
Norway_001227.jpg,nothing
Norway_001429.jpg,nothing
Norway_001481.jpg,nothing
Norway_001517.jpg,segmentation_original
Norway_001560.jpg,nothing
Norway_001583.jpg,segmentation_cleaned
Norway_001666.jpg,segmentation_original
Norway_001668.jpg,segmentation_original
Norway_001720.jpg,segmentation_cleaned
Norway_001729.jpg,segmentation_original
Norway_001770.jpg,segmentation_original
Norway_001778.jpg,segmentation_original
Norway_001857.jpg,segmentation_original
Norway_001892.jpg,segmentation_original
Norway_001932.jpg,segmentation_original
Norway_002146.jpg,nothing
Norway_002333.jpg,segmentation_original
Norway_002453.jpg,segmentation_original
Norway_002530.jpg,segmentation_original
Norway_002592.jpg,segmentation_original
Norway_002631.jpg,segmentation_original
Norway_002706.jpg,segmentation_original
Norway_002721.jpg,segmentation_original
Norway_002751.jpg,segmentation_original
Norway_002752.jpg,nothing
Norway_002796.jpg,segmentation_original
Norway_002895.jpg,segmentation_original
Norway_002913.jpg,segmentation_original
